date,location_pool_id,water_year,water_level_in
2023-03-03,Del Sol/Camino Corto - M,2023,12.5
2023-03-03,Del Sol/Camino Corto - G,2023,7
2023-03-03,Del Sol/Camino Corto - T,2023,4
2023-03-03,Del Sol/Camino Corto - U,2023,9
2023-03-03,Del Sol/Camino Corto - 6,2023,11.75
2023-03-03,Del Sol/Camino Corto - 2,2023,11.25
2023-03-03,Del Sol/Camino Corto - 3,2023,9.5
2023-03-03,Del Sol/Camino Corto - 4,2023,14
2023-03-03,Del Sol/Camino Corto - 5,2023,8.75
2023-03-03,Del Sol/Camino Corto - 8,2023,9.75
2023-03-03,Del Sol/Camino Corto - 7,2023,10
2023-03-05,Ellwood Mesa - 2,2023,2
2023-03-05,Ellwood Mesa - 3,2023,0.75
2023-03-05,Ellwood Mesa - 5,2023,1.75
2023-03-05,Ellwood Mesa - Reference,2023,14.25
2023-03-05,Storke Ranch - Main,2023,15.5
2023-03-05,Storke Ranch - 2008,2023,10.75
2023-03-05,Storke Ranch - North,2023,11.5
2023-03-05,Storke Ranch - South,2023,12.75
2023-03-05,Storke Ranch - 2018,2023,12.25
2023-03-05,Storke Ranch - East,2023,8
2023-02-24,Sierra Madre - Central Wetland,2023,18
2023-03-03,Sierra Madre - Central Wetland,2023,24
2023-03-03,Sierra Madre - Central Wetland,2023,24
2023-03-07,West Campus - 8,2023,5.875
2023-03-07,West Campus - 13,2023,3
2023-03-07,West Campus - 9,2023,4.375
2023-03-07,West Campus - 10,2023,6.25
2023-03-07,West Campus - 11,2023,5.375
2023-03-07,West Campus - 6,2023,11.875
2023-03-07,West Campus - 7,2023,0
2023-03-09,South Parcel - SWW,2023,7.75
2023-03-09,South Parcel - 1,2023,5.25
2023-03-09,South Parcel - 2,2023,12.25
2023-03-09,South Parcel - 3,2023,12
2023-03-09,South Parcel - 4,2023,10.25
2023-03-09,South Parcel - 5,2023,18.25
2023-03-09,South Parcel - 6,2023,9.8
2023-03-09,South Parcel - 7,2023,11.75
2023-03-09,South Parcel - 8,2023,8.25
2023-03-09,South Parcel - 9,2023,4.75
2023-03-09,North Campus Open Space - 1,2023,19.25
2023-03-09,North Campus Open Space - 2,2023,17.75
2023-03-09,North Campus Open Space - 6,2023,2.75
2023-03-09,North Campus Open Space - 5,2023,13
2023-03-09,North Campus Open Space - 4,2023,14
2023-03-09,North Campus Open Space - 3,2023,0
2023-03-09,North Campus Open Space - 7,2023,13
2023-03-09,North Campus Open Space - 8,2023,12
2023-03-09,North Campus Open Space - 9,2023,0
2023-03-09,North Parcel - West Pond,2023,26
2023-03-09,North Parcel - 19,2023,11.5
2023-03-09,North Parcel - Ph1,2023,13
2023-03-09,North Parcel - 16,2023,16
2023-03-09,North Parcel - 14,2023,14
2023-03-09,North Parcel - 9,2023,13.25
2023-03-09,North Parcel - 6,2023,10
2023-03-09,North Parcel - 7,2023,14.75
2023-03-09,North Parcel - 3,2023,10.75
2023-03-09,North Parcel - 4,2023,7
2023-03-12,Del Sol/Camino Corto - N,2023,12.5
2023-03-12,Del Sol/Camino Corto - V,2023,12
2023-03-12,Del Sol/Camino Corto - E,2023,13
2023-03-12,Del Sol/Camino Corto - W,2023,16
2023-03-12,Del Sol/Camino Corto - F,2023,11
2023-03-12,Del Sol/Camino Corto - S,2023,11.25
2023-03-12,Del Sol/Camino Corto - K,2023,10.75
2023-03-12,Del Sol/Camino Corto - H,2023,14
2023-03-12,Del Sol/Camino Corto - I,2023,11.75
2023-03-12,Del Sol/Camino Corto - J,2023,13
2023-03-12,Del Sol/Camino Corto - L,2023,9
2023-03-12,Del Sol/Camino Corto - M,2023,13.5
2023-03-12,Del Sol/Camino Corto - G,2023,11.25
2023-03-12,Del Sol/Camino Corto - T,2023,4.75
2023-03-12,Del Sol/Camino Corto - U,2023,10.5
2023-03-12,Del Sol/Camino Corto - 6,2023,13.5
2023-03-12,Del Sol/Camino Corto - 2,2023,10
2023-03-12,Del Sol/Camino Corto - 3,2023,13.25
2023-03-12,Del Sol/Camino Corto - 4,2023,16
2023-03-12,Del Sol/Camino Corto - 5,2023,11
2023-03-12,Del Sol/Camino Corto - 8,2023,14
2023-03-12,Del Sol/Camino Corto - 7,2023,11
2023-03-12,Ellwood Mesa - 2,2023,3
2023-03-12,Ellwood Mesa - 3,2023,2.75
2023-03-12,Ellwood Mesa - 5,2023,3
2023-03-12,Ellwood Mesa - Reference,2023,15.5
2023-03-15,West Campus - 13,2023,9.875
2023-03-15,West Campus - 9,2023,9
2023-03-15,West Campus - 11,2023,10.75
2023-03-15,West Campus - 6,2023,13.75
2023-03-15,West Campus - 7,2023,2.25
2023-03-15,West Campus - 8,2023,11
2023-03-15,West Campus - 10,2023,9.25
2023-03-15,More Mesa - Main,2023,16.5
2023-03-17,Storke Ranch - Main Pool,2023,16.75
2023-03-17,Storke Ranch - East N Pool,2023,8.5
2023-03-17,Storke Ranch - East S Pool,2023,6.7
2023-03-17,Storke Ranch - 2018 Pool,2023,12.8
2023-03-17,Storke Ranch - North Pool,2023,12
2023-03-17,Storke Ranch - 2008 Pool,2023,11.2
2023-03-17,Storke Ranch - South Pool,2023,13.2
2023-03-17,South Parcel - SWW,2023,12
2023-03-17,South Parcel - 1,2023,7.75
2023-03-17,South Parcel - 2,2023,13
2023-03-17,South Parcel - 3,2023,13
2023-03-17,South Parcel - 4,2023,11.25
2023-03-17,South Parcel - 5,2023,19.25
2023-03-17,South Parcel - 6,2023,10.75
2023-03-17,South Parcel - 7,2023,13
2023-03-17,South Parcel - 8,2023,12.75
2023-03-17,South Parcel - 9,2023,7.75
2023-03-17,North Campus Open Space - 1,2023,20
2023-03-17,North Campus Open Space - 2,2023,18.75
2023-03-17,North Campus Open Space - 9,2023,5
2023-03-17,North Campus Open Space - 8,2023,17.25
2023-03-17,North Campus Open Space - 7,2023,15
2023-03-17,North Campus Open Space - 6,2023,12.75
2023-03-17,North Campus Open Space - 4,2023,16
2023-03-17,North Campus Open Space - 5,2023,15.25
2023-03-17,North Campus Open Space - 3,2023,18
2023-03-17,North Parcel - West Pond,2023,31
2023-03-17,North Parcel - 19,2023,13
2023-03-17,North Parcel - 14,2023,15.25
2023-03-17,North Parcel - 16,2023,16.5
2023-03-17,North Parcel - 4,2023,8
2023-03-17,North Parcel - 3,2023,12
2023-03-17,North Parcel - 9,2023,15.5
2023-03-17,North Parcel - 6,2023,11
2023-03-17,North Parcel - 7,2023,15.25
2023-03-17,North Parcel - Ph1,2023,15
2023-03-17,Del Sol/Camino Corto - N,2023,14
2023-03-17,Del Sol/Camino Corto - V,2023,13.5
2023-03-17,Del Sol/Camino Corto - E,2023,14.25
2023-03-17,Del Sol/Camino Corto - W,2023,16.75
2023-03-17,Del Sol/Camino Corto - F,2023,11.75
2023-03-17,Del Sol/Camino Corto - S,2023,11.75
2023-03-17,Del Sol/Camino Corto - K,2023,10.75
2023-03-17,Del Sol/Camino Corto - H,2023,14.25
2023-03-17,Del Sol/Camino Corto - I,2023,11.5
2023-03-17,Del Sol/Camino Corto - J,2023,12.25
2023-03-17,Del Sol/Camino Corto - L,2023,8.25
2023-03-17,Del Sol/Camino Corto - M,2023,13.25
2023-03-17,Del Sol/Camino Corto - G,2023,12.25
2023-03-17,Del Sol/Camino Corto - T,2023,4.75
2023-03-17,Del Sol/Camino Corto - U,2023,11
2023-03-17,Del Sol/Camino Corto - 6,2023,12.5
2023-03-17,Del Sol/Camino Corto - 2,2023,12.5
2023-03-17,Del Sol/Camino Corto - 3,2023,13.25
2023-03-17,Del Sol/Camino Corto - 4,2023,15.25
2023-03-17,Del Sol/Camino Corto - 5,2023,11
2023-03-17,Del Sol/Camino Corto - 8,2023,12
2023-03-17,Del Sol/Camino Corto - 7,2023,11.5
2023-03-20,Ellwood Mesa - 2,2023,2
2023-03-20,Ellwood Mesa - 3,2023,1.25
2023-03-20,Ellwood Mesa - 5,2023,1.5
2023-03-20,Ellwood Mesa - Reference,2023,14.75
2023-03-21,West Campus - 8,2023,11
2023-03-21,West Campus - 13,2023,7.25
2023-03-21,West Campus - 9,2023,8
2023-03-21,West Campus - 10,2023,8.875
2023-03-21,West Campus - 11,2023,10.125
2023-03-21,West Campus - 6,2023,13.75
2023-03-21,West Campus - 7,2023,2.5
2023-03-24,South Parcel - SWW,2023,12
2023-03-24,South Parcel - 3,2023,12.75
2023-03-24,South Parcel - 2,2023,13
2023-03-24,South Parcel - 1,2023,8
2023-03-24,South Parcel - 5,2023,19.5
2023-03-24,South Parcel - 4,2023,11.5
2023-03-24,South Parcel - 6,2023,10.75
2023-03-24,South Parcel - 7,2023,12.75
2023-03-24,South Parcel - 8,2023,12.75
2023-03-24,South Parcel - 9,2023,8
2023-03-24,North Campus Open Space - 1,2023,20
2023-03-24,North Campus Open Space - 2,2023,18.75
2023-03-24,North Campus Open Space - 3,2023,18
2023-03-24,North Campus Open Space - 4,2023,16
2023-03-24,North Campus Open Space - 5,2023,15.75
2023-03-24,North Campus Open Space - 6,2023,14
2023-03-24,North Campus Open Space - 7,2023,15
2023-03-24,North Campus Open Space - 8,2023,13.75
2023-03-24,North Campus Open Space - 9,2023,5
2023-03-24,North Parcel - 6,2023,11
2023-03-24,North Parcel - 7,2023,16
2023-03-24,North Parcel - 9,2023,15.75
2023-03-24,North Parcel - 4,2023,8
2023-03-24,North Parcel - 3,2023,12
2023-03-24,North Parcel - 16,2023,16
2023-03-24,North Parcel - 14,2023,15.5
2023-03-24,North Parcel - Ph 1,2023,15
2023-03-24,North Parcel - 19,2023,13
2023-03-24,North Parcel - West Pond,2023,32
2023-03-26,Ellwood Mesa - 2,2023,1.5
2023-03-26,Ellwood Mesa - 3,2023,1.75
2023-03-26,Ellwood Mesa - 5,2023,1.25
2023-03-26,Ellwood Mesa - Reference,2023,14.5
2023-03-23,More Mesa - Main,2023,15.75
2023-03-31,South Parcel - SSW,2023,12
2023-03-31,South Parcel - 1,2023,8.75
2023-03-31,South Parcel - 2,2023,13
2023-03-31,South Parcel - 3,2023,12.75
2023-03-31,South Parcel - 4,2023,11.5
2023-03-31,South Parcel - 5,2023,19.25
2023-03-31,South Parcel - 6,2023,11
2023-03-31,South Parcel - 7,2023,12
2023-03-31,South Parcel - 8,2023,12.25
2023-03-31,South Parcel - 9,2023,7.75
2023-03-31,North Campus Open Space - 1,2023,20
2023-03-31,North Campus Open Space - 2,2023,18.5
2023-03-31,North Campus Open Space - 3,2023,9
2023-03-31,North Campus Open Space - 4,2023,16
2023-03-31,North Campus Open Space - 5,2023,16
2023-03-31,North Campus Open Space - 6,2023,12.75
2023-03-31,North Campus Open Space - 7,2023,13.5
2023-03-31,North Campus Open Space - 8,2023,15.75
2023-03-31,North Campus Open Space - 9,2023,4.5
2023-03-31,North Parcel - West Pond,2023,32
2023-03-31,North Parcel - 19,2023,13
2023-03-31,North Parcel - Ph1,2023,15
2023-03-31,North Parcel - 16,2023,16
2023-03-31,North Parcel - 14,2023,15.5
2023-03-31,North Parcel - 9,2023,16
2023-03-31,North Parcel - 4,2023,8.25
2023-03-31,North Parcel - 3,2023,12
2023-03-31,North Parcel - 7,2023,15.75
2023-03-31,North Parcel - 6,2023,11
2023-03-29,West Campus - 7,2023,2.75
2023-01-17,West Campus - 8,2023,8
2023-01-17,West Campus - 9,2023,6
2023-03-29,West Campus - 11,2023,8.5
2023-03-29,West Campus - 8,2023,8
2023-03-29,West Campus - 9,2023,6
2023-01-26,More Mesa - Main,2023,13.75
2023-04-03,Ellwood Mesa - 2,2023,1.5
2023-04-03,Ellwood Mesa - 3,2023,1.25
2023-04-03,Ellwood Mesa - 5,2023,1
2023-04-03,Ellwood Mesa - Reference,2023,14.25
2023-04-04,West Campus - 8,2023,7.25
2023-04-04,West Campus - 13,2023,3.5
2023-04-04,West Campus - 9,2023,5.125
2023-04-04,West Campus - 10,2023,6.5
2023-04-04,West Campus - 11,2023,6.375
2023-04-04,West Campus - 6,2023,11.75
2023-04-04,West Campus - 7,2023,0
2023-04-04,Del Sol/Camino Corto - N,2023,12.25
2023-04-04,Del Sol/Camino Corto - V,2023,12
2023-04-04,Del Sol/Camino Corto - E,2023,12
2023-04-04,Del Sol/Camino Corto - W,2023,15.75
2023-04-04,Del Sol/Camino Corto - F,2023,11
2023-04-04,Del Sol/Camino Corto - F,2023,11
2023-04-04,Del Sol/Camino Corto - S,2023,10.5
2023-04-04,Del Sol/Camino Corto - K,2023,8.25
2023-04-04,Del Sol/Camino Corto - H,2023,12.25
2023-04-04,Del Sol/Camino Corto - I,2023,9
2023-04-04,Del Sol/Camino Corto - J,2023,9.75
2023-04-04,Del Sol/Camino Corto - L,2023,6
2023-04-04,Del Sol/Camino Corto - M,2023,11
2023-04-04,Del Sol/Camino Corto - G,2023,10
2023-04-04,Del Sol/Camino Corto - T,2023,4
2023-04-04,Del Sol/Camino Corto - U,2023,9
2023-04-04,Del Sol/Camino Corto - 6,2023,12.5
2023-04-04,Del Sol/Camino Corto - 2,2023,10.75
2023-04-04,Del Sol/Camino Corto - 3,2023,10.75
2023-04-04,Del Sol/Camino Corto - 4,2023,13.75
2023-04-04,Del Sol/Camino Corto - 5,2023,8.75
2023-04-04,Del Sol/Camino Corto - 8,2023,10.75
2023-04-04,Del Sol/Camino Corto - 7,2023,9.5
2023-04-05,More Mesa - Main,2023,14.25
2023-04-07,Storke Ranch - East N Pool,2023,6
2023-04-07,Storke Ranch - East S Pool,2023,4.24
2023-04-07,Storke Ranch - 2018 Pool,2023,9.5
2023-04-07,Storke Ranch - South Pool,2023,12.8
2023-04-07,Storke Ranch - North Pool,2023,10
2023-04-07,Storke Ranch - 2008 Pool,2023,8.6
2023-04-07,Storke Ranch - Main Pool,2023,5
2023-04-07,South Parcel - SWW,2023,8
2023-04-07,South Parcel - 1,2023,5.5
2023-04-07,South Parcel - 2,2023,12
2023-04-07,South Parcel - 3,2023,11.5
2023-04-07,South Parcel - 4,2023,10
2023-04-07,South Parcel - 5,2023,18
2023-04-07,South Parcel - 6,2023,9.5
2023-04-07,South Parcel - 8,2023,9
2023-04-07,South Parcel - 9,2023,4
2023-04-07,South Parcel - 7,2023,10
2023-04-07,North Campus Open Space - 1,2023,18.75
2023-04-07,North Campus Open Space - 2,2023,17
2023-04-07,North Campus Open Space - 3,2023,0
2023-04-07,North Campus Open Space - 4,2023,12.75
2023-04-07,North Campus Open Space - 5,2023,3
2023-04-07,North Campus Open Space - 6,2023,0
2023-04-07,North Campus Open Space - 7,2023,6
2023-04-07,North Campus Open Space - 8,2023,11
2023-04-07,North Campus Open Space - 9,2023,0
2023-04-07,North Parcel - West Pond,2023,24
2023-04-07,North Parcel - 19,2023,11
2023-04-07,North Parcel - Ph1,2023,12
2023-04-07,North Parcel - 16,2023,15
2023-04-07,North Parcel - 14,2023,13.25
2023-04-07,North Parcel - 4,2023,6
2023-04-07,North Parcel - 3,2023,10
2023-04-07,North Parcel - 9,2023,12
2023-04-07,North Parcel - 6,2023,9.5
2023-03-10,Sierra Madre - Central Wetland,2023,24
2023-03-17,Sierra Madre - Central Wetland,2023,22
2023-03-24,Sierra Madre - Central Wetland,2023,24
2023-03-31,Sierra Madre - Central Wetland,2023,24
2023-04-10,Ellwood Mesa - 2,2023,0
2023-04-10,Ellwood Mesa - 3,2023,0
2023-04-10,Ellwood Mesa - 5,2023,0
2023-04-10,Ellwood Mesa - Reference,2023,11.25
2023-04-11,More Mesa - Main,2023,13.125
2023-04-14,South Parcel - 1,2023,1
2023-04-14,South Parcel - 2,2023,11
2023-04-14,South Parcel - 3,2023,10.75
2023-04-14,South Parcel - 4,2023,9.25
2023-04-14,South Parcel - 5,2023,16.5
2023-04-14,South Parcel - 6,2023,8.75
2023-04-14,South Parcel - 7,2023,11
2023-04-14,South Parcel - 8,2023,7
2023-04-14,South Parcel - 9,2023,0
2023-04-14,South Parcel - SWW,2023,2
2023-04-14,North Campus Open Space - 1,2023,17.5
2023-04-14,North Campus Open Space - 2,2023,16
2023-04-14,North Campus Open Space - 3,2023,0
2023-04-14,North Campus Open Space - 4,2023,9.25
2023-04-14,North Campus Open Space - 5,2023,0
2023-04-14,North Campus Open Space - 6,2023,0
2023-04-14,North Campus Open Space - 6,2023,0
2023-04-14,North Campus Open Space - 7,2023,0
2023-04-14,North Campus Open Space - 8,2023,8.75
2023-04-14,North Campus Open Space - 9,2023,0
2023-04-14,Storke Ranch - Main Pool,2023,1.1
2023-04-14,Storke Ranch - East N Pool,2023,3
2023-04-14,Storke Ranch - East S Pool,2023,1.4
2023-04-14,Storke Ranch - 2018 Pool,2023,3.6
2023-04-14,Storke Ranch - South Pool,2023,9
2023-04-14,North Parcel - West Pond,2023,24
2023-04-14,Storke Ranch - North Pool,2023,7.9
2023-04-14,Storke Ranch - 2008 Pool,2023,2.5
2023-04-14,North Parcel - 19,2023,9.75
2023-04-14,North Parcel - Ph 1,2023,9
2023-04-14,Del Sol/Camino Corto - N,2023,10
2023-04-14,Del Sol/Camino Corto - V,2023,9.75
2023-04-14,Del Sol/Camino Corto - E,2023,9.25
2023-04-14,Del Sol/Camino Corto - W,2023,13
2023-04-14,Del Sol/Camino Corto - F,2023,8.75
2023-04-14,Del Sol/Camino Corto - S,2023,7.5
2023-04-14,Del Sol/Camino Corto - K,2023,1
2023-04-14,Del Sol/Camino Corto - H,2023,5
2023-04-14,Del Sol/Camino Corto - I,2023,1
2023-04-14,Del Sol/Camino Corto - J,2023,3
2023-04-14,Del Sol/Camino Corto - L,2023,0
2023-04-14,Del Sol/Camino Corto - M,2023,5.25
2023-04-14,Del Sol/Camino Corto - G,2023,7
2023-04-14,Del Sol/Camino Corto - T,2023,0
2023-04-14,Del Sol/Camino Corto - U,2023,5.75
2023-04-14,Del Sol/Camino Corto - 6,2023,10.75
2023-04-14,Del Sol/Camino Corto - 2,2023,8.25
2023-04-14,Del Sol/Camino Corto - 3,2023,6.5
2023-04-14,Del Sol/Camino Corto - 4,2023,8
2023-04-14,Del Sol/Camino Corto - 5,2023,5.5
2023-04-14,Del Sol/Camino Corto - 8,2023,4
2023-04-14,Del Sol/Camino Corto - 7,2023,7.5
2023-04-14,North Parcel - 16,2023,15
2023-04-14,North Parcel - 14,2023,11.5
2023-04-14,North Parcel - 9,2023,9
2023-04-14,North Parcel - 7,2023,13
2023-04-14,North Parcel - 6,2023,8.75
2023-04-14,North Parcel - 4,2023,4.25
2023-04-14,North Parcel - 3,2023,8.75
2023-03-07,West Campus - 1,2023,8.4
2023-03-07,West Campus - 3,2023,3.6
2023-03-07,West Campus - 2,2023,4
2023-03-07,West Campus - 4,2023,7.5
2023-03-07,West Campus - 5,2023,0
2023-03-07,West Campus - 7,2023,0.4
2023-03-07,West Campus - 6,2023,11.9
2023-03-14,West Campus - 1,2023,10
2023-03-14,West Campus - 3,2023,6
2023-03-14,West Campus - 2,2023,5.5
2023-03-14,West Campus - 4,2023,9
2023-03-14,West Campus - 5,2023,6
2023-03-14,West Campus - 7,2023,1.8
2023-03-14,West Campus - 6,2023,12.7
2023-03-21,West Campus - 1,2023,11.5
2023-03-21,West Campus - 3,2023,7.2
2023-03-21,West Campus - 2,2023,7
2023-03-21,West Campus - 4,2023,12
2023-03-21,West Campus - 5,2023,9.5
2023-03-21,West Campus - 7,2023,2.5
2023-03-21,West Campus - 6,2023,13.5
2023-03-28,West Campus - 1,2023,9
2023-03-28,West Campus - 3,2023,4.75
2023-03-28,West Campus - 2,2023,4.4
2023-03-28,West Campus - 4,2023,9.25
2023-03-28,West Campus - 5,2023,0
2023-03-28,West Campus - 7,2023,0.25
2023-03-28,West Campus - 6,2023,11.8
2023-04-04,West Campus - 1,2023,9
2023-04-04,West Campus - 3,2023,4
2023-04-04,West Campus - 2,2023,4.5
2023-04-04,West Campus - 4,2023,9.8
2023-04-04,West Campus - 5,2023,0
2023-04-04,West Campus - 7,2023,0
2023-04-04,West Campus - 6,2023,12
2023-04-11,West Campus - 1,2023,7.25
2023-04-11,West Campus - 3,2023,2.5
2023-04-11,West Campus - 2,2023,2.5
2023-04-11,West Campus - 4,2023,8.25
2023-04-11,West Campus - 5,2023,0
2023-04-11,West Campus - 7,2023,0
2023-04-11,West Campus - 6,2023,10
2023-04-17,Ellwood Mesa - 2,2023,0
2023-04-17,Ellwood Mesa - 3,2023,0
2023-04-17,Ellwood Mesa - 5,2023,0
2023-04-17,Ellwood Mesa - Reference,2023,9
2023-04-18,West Campus - 8,2023,0
2023-04-18,West Campus - 13,2023,0
2023-04-18,West Campus - 9,2023,0
2023-04-18,West Campus - 10,2023,2.375
2023-04-18,West Campus - 11,2023,3.75
2023-04-18,West Campus - 6,2023,8.875
2023-04-18,West Campus - 7,2023,0
2023-04-21,South Parcel - SWW,2023,0
2023-04-21,South Parcel - 1,2023,0
2023-04-21,South Parcel - 2,2023,9.75
2023-04-21,South Parcel - 3,2023,9.5
2023-04-21,South Parcel - 4,2023,8
2023-04-21,South Parcel - 5,2023,15
2023-04-21,South Parcel - 6,2023,7.25
2023-04-21,South Parcel - 7,2023,8.75
2023-04-21,South Parcel - 8,2023,4
2023-04-21,South Parcel - 9,2023,0
2023-04-21,North Campus Open Space - 1,2023,16
2023-04-21,North Campus Open Space - 2,2023,14
2023-04-21,North Campus Open Space - 3,2023,0
2023-04-21,North Campus Open Space - 4,2023,5.75
2023-04-21,North Campus Open Space - 5,2023,0
2023-04-21,North Campus Open Space - 6,2023,0
2023-04-21,North Campus Open Space - 7,2023,0
2023-04-21,North Campus Open Space - 8,2023,5
2023-04-21,North Campus Open Space - 9,2023,0
2023-04-21,Del Sol/Camino Corto - V,2023,8
2023-04-21,Del Sol/Camino Corto - N,2023,8.5
2023-04-21,Del Sol/Camino Corto - E,2023,7.5
2023-04-21,Del Sol/Camino Corto - W,2023,12
2023-04-21,Del Sol/Camino Corto - F,2023,6
2023-04-21,Del Sol/Camino Corto - S,2023,4.5
2023-04-21,Del Sol/Camino Corto - K,2023,0
2023-04-21,Del Sol/Camino Corto - H,2023,0
2023-04-21,Del Sol/Camino Corto - I,2023,0
2023-04-21,Del Sol/Camino Corto - J,2023,0
2023-04-21,Del Sol/Camino Corto - L,2023,0
2023-04-21,Del Sol/Camino Corto - M,2023,0
2023-04-21,Del Sol/Camino Corto - G,2023,4.5
2023-04-21,Del Sol/Camino Corto - T,2023,0
2023-04-21,Del Sol/Camino Corto - U,2023,3
2023-04-21,Del Sol/Camino Corto - 6,2023,8.75
2023-04-21,Del Sol/Camino Corto - 2,2023,6
2023-04-21,Del Sol/Camino Corto - 3,2023,3.25
2023-04-21,Del Sol/Camino Corto - 4,2023,4.5
2023-04-21,Del Sol/Camino Corto - 5,2023,2.5
2023-04-21,Del Sol/Camino Corto - 8,2023,0
2023-04-21,Del Sol/Camino Corto - 7,2023,5
2023-04-21,North Parcel - 7,2023,11
2023-04-21,North Parcel - 6,2023,6.5
2023-04-21,North Parcel - 4,2023,1.5
2023-04-21,North Parcel - 3,2023,6
2023-04-21,North Parcel - 9,2023,4.25
2023-04-21,North Parcel - 14,2023,9
2023-04-21,North Parcel - Ph1,2023,4.5
2023-04-21,North Parcel - 19,2023,7.5
2023-04-21,North Parcel - West Pond,2023,24.25
2023-04-22,More Mesa - Main,2023,11
2023-04-24,Ellwood Mesa - 2,2023,0
2023-04-24,Ellwood Mesa - 3,2023,0
2023-04-24,Ellwood Mesa - 5,2023,0
2023-04-24,Ellwood Mesa - Reference,2023,4.75
2023-04-25,West Campus - 8,2023,0
2023-04-25,West Campus - 13,2023,0
2023-04-25,West Campus - 9,2023,0
2023-04-25,West Campus - 10,2023,0
2023-04-25,West Campus - 11,2023,1.5
2023-04-25,West Campus - 6,2023,6.75
2023-04-25,West Campus - 7,2023,0
2023-04-27,Del Sol/Camino Corto - N,2023,6.75
2023-04-27,Del Sol/Camino Corto - V,2023,6.5
2023-04-27,Del Sol/Camino Corto - E,2023,5.5
2023-04-27,Del Sol/Camino Corto - W,2023,9
2023-04-27,Del Sol/Camino Corto - F,2023,3
2023-04-27,Del Sol/Camino Corto - S,2023,0.5
2023-04-27,Del Sol/Camino Corto - K,2023,0
2023-04-27,Del Sol/Camino Corto - H,2023,0
2023-04-27,Del Sol/Camino Corto - I,2023,0
2023-04-27,Del Sol/Camino Corto - H,2023,0
2023-04-27,Del Sol/Camino Corto - L,2023,0
2023-04-27,Del Sol/Camino Corto - M,2023,0
2023-04-27,Del Sol/Camino Corto - G,2023,2
2023-04-27,Del Sol/Camino Corto - T,2023,0
2023-04-27,Del Sol/Camino Corto - U,2023,0
2023-04-27,Del Sol/Camino Corto - 6,2023,7
2023-04-27,Del Sol/Camino Corto - 2,2023,3.5
2023-04-27,Del Sol/Camino Corto - 3,2023,1
2023-04-27,Del Sol/Camino Corto - 4,2023,0
2023-04-27,Del Sol/Camino Corto - 5,2023,0
2023-04-27,Del Sol/Camino Corto - 8,2023,0
2023-04-27,Del Sol/Camino Corto - 7,2023,2.75
2023-04-17,More Mesa - Main,2023,12.25
2023-04-28,South Parcel - SWW,2023,0
2023-04-28,South Parcel - 1,2023,0
2023-04-28,South Parcel - 2,2023,8.5
2023-04-28,South Parcel - 3,2023,8.25
2023-04-28,South Parcel - 4,2023,6.5
2023-04-28,South Parcel - 5,2023,13.5
2023-04-28,South Parcel - 6,2023,6
2023-04-28,South Parcel - 7,2023,7
2023-04-28,South Parcel - 8,2023,0
2023-04-28,South Parcel - 9,2023,0
2023-04-28,North Campus Open Space - 1,2023,14.75
2023-04-28,North Campus Open Space - 2,2023,12.5
2023-04-28,North Campus Open Space - 3,2023,0
2023-04-28,North Campus Open Space - 5,2023,0
2023-04-28,North Campus Open Space - 4,2023,0.5
2023-04-28,North Campus Open Space - 6,2023,0
